Entertainment: Japanese Anime & Manga|The name of Junko Enoshima's imposter at the beginning of Danganronpa: Trigger Happy Havoc is?|Mukuro Ikusaba
Entertainment: Japanese Anime & Manga|Which band name isn't a Stand in "JoJo's Bizzare Adventure"?|AC/DC
Entertainment: Japanese Anime & Manga|The characters of "Log Horizon" are trapped in what game?|Elder Tale
Entertainment: Japanese Anime & Manga|What is the name of Funny Valentine's stand in Jojo's Bizarre Adventure Part 7, Steel Ball Run?|Dirty Deeds Done Dirt Cheap
Entertainment: Japanese Anime & Manga|In the "Kagerou Daze" series, Shintaro Kisaragi is prominently shown with the color red.|True
Entertainment: Japanese Anime & Manga|What is the last name of Edward and Alphonse in the Fullmetal Alchemist series.|Elric
Entertainment: Japanese Anime & Manga|In Haikyuu!!, who is not a member of Karasuno VBC?|Shigeru Yahaba
Entertainment: Japanese Anime & Manga|In the anime series "Full Metal Alchemist", what do Alchemists consider the greatest taboo?|Human Transmutation 
Entertainment: Japanese Anime & Manga|In the ADV (English) Dub of the anime "Ghost Stories", which character is portrayed as a Pentacostal Christian?|Momoko Koigakubo
Entertainment: Japanese Anime & Manga|In the anime Seven Deadly Sins what is the name of one of the sins?|Diane
Entertainment: Japanese Anime & Manga|Which animation studio produced the anime adaptation of "xxxHolic"?|Production I.G
Entertainment: Japanese Anime & Manga|Which one of these Manga titles was not created by Urasawa Naoki?|My Father's Journal
Entertainment: Japanese Anime & Manga|What is the last line muttered in the anime film "The End of Evangelion"?|"How disgusting."
Entertainment: Video Games|In the Pokémon series, what is Palkia's hidden ability?|Telepathy
Entertainment: Video Games|Which of the following is NOT one of the main characters in Grand Theft Auto V’s story mode?|Tommy Vercetti
Entertainment: Video Games|David Baszucki was a co-founder of ROBLOX Corporation.|True
Entertainment: Video Games|In Monster Hunter Generations, guild style is a type of hunting style.|True
Entertainment: Video Games|What video game engine does the videogame Quake 2 run in?|iD Tech 2
Entertainment: Video Games|Which gaming series includes "The Diabolical Box" and "The Curious Village"?|Professor Layton
Entertainment: Video Games|What is the name of your team in Star Wars: Republic Commando?|Delta Squad
Entertainment: Video Games|Rincewind from the 1995 Discworld game was voiced by which member of Monty Python?|Eric Idle
Entertainment: Video Games|What is the lowest amount of max health you can have in Team Fortress 2?|70
Entertainment: Video Games|In the video game DOTA 2, which of these is NOT a hero?|Dragon Champion
Entertainment: Video Games|Which of these blocks in "Minecraft" has the lowest blast resistance?|Sand
Entertainment: Video Games|In "Xenoblade Chronicles 2", Which party member cannot use normal blades?|Tora
Entertainment: Video Games|Who is credited with having created the world's first video game Easter Egg?|Warren Robinett
Entertainment: Video Games|Which of the following names is the "Mega Man" Franchise known as in Japan?|Rockman
Entertainment: Video Games|In Danganronpa: Trigger Happy Havoc, what is the protagonist's name?|Makoto Naegi
Entertainment: Video Games|In the video game franchise "Halo", what is the UNSC's main opposing faction called?|The Covenant
Entertainment: Video Games|Which of the following is NOT an official game in Nintendo's Super Smash Bros. series?|Super Smash Bros. Crusade
Entertainment: Video Games|When was "Garry's Mod" released?|December 24, 2004
Entertainment: Video Games|In Night in the Woods, which instrument did Casey play?|Drums
Entertainment: Video Games|Which of these characters is the mascot of the video game company SEGA?|Sonic the Hedgehog
Entertainment: Video Games|Which character was introduced to the Super Smash Bros franchise in Super Smash Bros Melee?|Sheik
Entertainment: Video Games|In Team Fortress 2, being disguised as a scout or medic results in a speed boost.|False
Entertainment: Video Games|Which of the following characters from the game "Overwatch" was revealed to be homosexual in December of 2016?|Tracer
Entertainment: Video Games|What was the code name for the "Nintendo Gamecube"?|Dolphin
Entertainment: Video Games|In Super Mario RPG: Legend of The Seven Stars, what is Geno's real name?|♡♪!?
Entertainment: Video Games|What year was the game "Overwatch" revealed?|2014
Entertainment: Video Games|Which Greek letter represents the "Half-Life" logo?|Lambda
Entertainment: Video Games|Who developed the 2016 farming RPG "Stardew Valley"?|Eric Barone
Entertainment: Video Games|The voice actor for which Portal 2 character was not a TV or film actor prior to the game?|GLaDOS
Entertainment: Video Games|What's the Team Fortress 2 Scout's city of origin?|Boston
Entertainment: Video Games|When was Pokemon GO released in North America?|July 6th, 2016
Entertainment: Video Games|The Indie Game Development Studio Cing, developers of Hotel Dusk and Last Window, went bankrupt on March 1st, 2010.|True
Entertainment: Video Games|Which of the following games in the The Legend of Zelda franchise was released in North America before Japan?|The Legend of Zelda: Twilight Princess
Entertainment: Video Games|Which of the following Terran units from the RTS game Starcraft was first introduced in the expansion Brood War?|Medic
Entertainment: Video Games|In "Super Mario Sunshine", how do you unlock the "Corona Mountain" level?|By clearing every 7th episode
Entertainment: Video Games|In the "Call Of Duty: Zombies" map "Origins", where is "Stamin-Up" located?|Generator 5
Entertainment: Video Games|Which game in the "Monster Hunter" series introduced the monster "Gobul"?|Monster Hunter Tri
Entertainment: Video Games|In the video game "Team Fortress 2", which class is able to double jump?|Scout
Entertainment: Video Games|Which ones of these Mario Kart games was made for the Gameboy Advance?|Mario Kart: Super Circuit
Entertainment: Video Games|In Half-Life 2, if you play the zombies' speech in reverse, they actually speak coherent English.|True
Entertainment: Video Games|What is Pikachu's National PokéDex Number?|#025
Entertainment: Video Games|In Portal, the Companion Cube's ARE sentient.|True
Entertainment: Video Games|What household item make the characters of "Steins; Gate" travel through time?|Microwave
Entertainment: Video Games|Valve Corporation is an American video game developer located in which city?|Bellevue, Washington
Entertainment: Video Games|In the game "Persona 4", what is the canonical name of the protagonist?|Yu Narukami
Entertainment: Video Games|In the SHMUP series, "Gradius", what is the name of the antagonist faction you fight against?|Bacterion
Entertainment: Video Games|Who is the leader of Team Valor in Pokémon Go?|Candela
Entertainment: Video Games|In "Kingdom Hearts", who abducts Jasmine in the Lamp Chamber?|Riku
Entertainment: Video Games|When Halo 3: ODST was unveiled in 2008, it had a different title. What was the game formally called?|Halo 3: Recon
Entertainment: Video Games|What is the last name of the primary female protagonist of Final Fantasy VIII?|Heartilly
Entertainment: Video Games|What system was "Touhou: Highly Responsive to Prayers" released on?|PC-98
Entertainment: Video Games|What was the first game ever released that ran on the Source engine?|Counter-Strike: Source
Entertainment: Video Games|In the Super Mario Bros. Series, what is Yoshi's scientific name?|T. Yoshisaur Munchakoopas
Entertainment: Video Games|Which of these stages is not playable in "Super Smash Bros. for Wii U"?|Fountain of Dreams
Entertainment: Video Games|In 2004, which person(s) created "Roblox"?|David Baszucki and Erik Cassel
Entertainment: Video Games|What is the default name of the Vampire character in "Shining Soul 2".|Bloodstar
Entertainment: Video Games|How much does the 'AWP' cost in Counter-Strike: Global Offensive?|$4750
Entertainment: Video Games|Which "Call Of Duty: Zombies" map introduced the "Staffs Of The Ancients"?|Origins
Entertainment: Video Games|In Skylanders Giants, why was Zaps' Wow Pow named "For Riley" ?|As a tribute to a fan who passed away
Entertainment: Video Games|What was the nickname of the original model for Half-Life's protagonist Gordon Freeman?|Ivan the Space Biker
Entertainment: Video Games|In the "Call Of Duty: Zombies" map "Origins", how many steps are there to upgrade a Staff?|4
Entertainment: Video Games|In The Elder Scrolls V: Skyrim, who is the jester in the dark brotherhood?|Cicero
Entertainment: Video Games|Which Kingdom Hearts game featured the cast of "The World Ends With You"?|Dream Drop Distance
Entertainment: Video Games|"Minecraft" was released from beta in 2011 during a convention held in which city?|Las Vegas
Entertainment: Video Games|Which Sonic the Hedgehog game introudced Knuckles the Echidna?|Sonic the Hedgehog 3
Entertainment: Video Games|Meryl Silverburgh, a video game character from the Metal Gear series, was originally a character in which game?|Policenauts
Entertainment: Video Games|The rights to the "Rayman" series are owned by which company?|Ubisoft
Entertainment: Video Games|Nintendo started out as a playing card manufacturer.|True
Entertainment: Video Games|In the Mario Kart series, which game introduced the "Shield Drifting" mechanic?|Mario Kart Arcade GP DX
Entertainment: Video Games|In "Mario & Sonic at the Olympic Games", characters are split into how many types?|4
Entertainment: Video Games|Who is the protagonist of the videogame "Dead Rising 2"?|Chuck Greene
Entertainment: Video Games|Who is the main character in the video game "Just Cause 3"?|Rico Rodriguez
Entertainment: Video Games|What is the browser game Kantai Collection heavily inspired by?|Second World War
Entertainment: Video Games|In the "Half-Life" series, "H.E.V" stands for "Hazardous Evasiveness Vest"|False
Entertainment: Video Games|What was the name of the first MMORPG to popularize the genre?|Ultima Online
Entertainment: Video Games|When was "Luigi's Mansion 3" released?|October 31st, 2019
Entertainment: Video Games|Who created Agent 47 in the game series "Hitman"?|Dr. Otto Wolfgang Ort-Meyer
Entertainment: Video Games|Who published the 1998 video game Half-Life?|Sierra On-Line
Entertainment: Video Games|What is the name of Joel's daughter in the game, "The Last of Us"? |Sarah
Entertainment: Video Games|Tony Hawk's extreme sports videogames revolve around performing professional BMX tricks.|False
Entertainment: Video Games|What is the full name of the protagonist from the indie adventure game "Night in the Woods"?|Margaret Borowski
Entertainment: Video Games|The 2005 video game "Call of Duty 2: Big Red One" is not available on PC.|True
Entertainment: Video Games|In the Super Mario series, the character Pauline is a Princess like Princess Peach.|False
Entertainment: Video Games|Which Animal Crossing game was for the Nintendo Wii?|Animal Crossing: City Folk
Entertainment: Video Games|What was the first video game in the Batman "Arkham" series?|Arkham Asylum
Entertainment: Video Games|In "Sonic Adventure", you are able to transform into Super Sonic at will after completing the main story.|False
Entertainment: Video Games|In the "Pikmin" games, which of the following pikmin colors lacks it's own "Onion" nest?|Purple
Entertainment: Video Games|Rebecca Chambers does not appear in any Resident Evil except for the original Resident Evil and the Gamecube remake.|False
Entertainment: Video Games|How many controllers could a Nintendo GameCube have plugged in at one time?|4
Entertainment: Video Games|In "Call Of Duty: Zombies", what is the name of the machine that upgrades weapons?|Pack-A-Punch
Entertainment: Video Games|The protagonist in the game "Cave Story" is named|Quote
Entertainment: Video Games|In the Zombies mode of "Call of Duty: Black Ops", what is the "Pack-A-Punched" version of the "Galil" called?|Lamentation
Entertainment: Video Games|In "Team Fortress 2", the "Bill's Hat" is a reference to the game "Dota 2".|False
Entertainment: Video Games|If you play the Super Mario RPG and nap in a rented hotel room, you will wake up next to what familiar looking character?|Link
Entertainment: Video Games|During the events of Half-Life: Opposing Force, what is the age of Adrian Shephard, the protagonist?|22
Entertainment: Video Games|Who composed the soundtrack for the game VVVVVV?|Magnus Pålsson
Entertainment: Video Games|In the Assassin's Creed series,what was the name of Desmond Miles given by Abstergo?|Subject 17
Entertainment: Video Games|Which monster in "Monster Hunter Tri" was causing earthquakes in Moga Village?|Ceadeus
Entertainment: Video Games|Which company did Bethesda purchase the Fallout Series from?|Interplay Entertainment 
Entertainment: Video Games|What is the plane of existence in MicroProse's 1997 "Magic the Gathering"?|Shandalar
Entertainment: Video Games|What is the name the location-based augmented reality game developed by Niantic before Pokémon GO?|Ingress
Entertainment: Video Games|What was the FIRST Valve game to have VR?|The Lab
Entertainment: Video Games|In Call Of Duty: Black Ops II, who is the main antagonist?|Raul Menéndez 
Entertainment: Video Games|In "Call Of Duty: World At War", the first appearance of the "PPSH-41" in "Zombies" was in the map "Der Riese".|False
Entertainment: Video Games|When was the video game publisher "Ubisoft" founded ?|March 1986
Entertainment: Video Games|In what Half-Life expansion can you find Gordon's picture in an "Employee of the Month" picture frame?|Half-Life: Opposing Force
Entertainment: Video Games|What character is NOT apart of the Grand Theft Auto series?|Michael Cardenas
Entertainment: Video Games|In what year was the first "Mass Effect" game released?|2007
Entertainment: Video Games|In the 2015 RPG "Undertale", which character do you first encounter after falling down into the underground?|Flowey
Entertainment: Video Games|In World of Warcraft lore, who was first to have the title "The Ashbringer"?|Alexandros Mograine
Entertainment: Video Games|Luigi is taller than Mario?|True
Entertainment: Video Games|Who is the protagonist in the game "The Walking Dead: Season One"?|Lee Everett
Entertainment: Video Games|In the "PAYDAY" series, what is the real name of the character known as "Dallas"?|Nathan Steele
Entertainment: Video Games|What year was Super Mario Bros. released?|1985
Entertainment: Video Games|Nintendo's Luigi was originally just called Green Mario?|False
Entertainment: Video Games|In Disney's "Toontown Online", which of these species wasn't available as a Toon?|Cow
Entertainment: Video Games|Pac-Man was invented by the designer Toru Iwatani while he was eating pizza.|True
Entertainment: Video Games|In which year did the first Monster Hunter game get released?|2004
Entertainment: Video Games|Where are Terror Fiends more commonly found in the Nintendo game Miitopia?|New Lumos
Entertainment: Video Games|In the video game "League of Legends" which character is known as "The Sinister Blade"?|Katarina
Entertainment: Video Games|What is the main ship used by Commander Shepard in the Mass Effect Franchise called?|Normandy
Entertainment: Video Games|Which of these characters was almost added into Super Smash Bros. Melee, but not included as the game was too far in development?|Solid Snake
Entertainment: Video Games|In "Resident Evil 2", which virus was William Birkin mutated by?|G-Virus
Entertainment: Video Games|Which of the following Copy Abilities was only featured in "Kirby & The Amazing Mirror"?|Mini
Entertainment: Video Games|Which of these is not a wonder weapon in "Call Of Duty: Zombies"?|R115 Resonator
Entertainment: Video Games|What is the first primary weapon the player gets in "PAYDAY: The Heist"?|AMCAR-4
Entertainment: Video Games|Which of these Generation 1 Pokemon did NOT have an evolution in Generation 4?|Jynx
Entertainment: Video Games|Which of these is NOT a game under the Worms series?|Major Malfunction
Entertainment: Video Games|Which Dota 1 hero changed gender when ported to Dota 2?|Legion Commander
Entertainment: Video Games|In "Call of Duty: Black Ops III" Zombies, what does completing all the main easter eggs reward you with?|1,000,000 XP
Entertainment: Video Games|Which Kirby game first introduced Copy Abilities?|Kirby's Adventure
Entertainment: Video Games|In "Magicka", which two elements are combined to cast the spell, "Nullify"?|Arcane + Shield
Entertainment: Video Games|In which game does a character say, "Sometimes, I dream about cheese"?|Half Life 2
Entertainment: Video Games|What's the famous line Vaas says in "Far Cry 3"?|Did I ever tell you the definition of Insanity?
Entertainment: Video Games|In Kingdom Hearts the Paopu fruit is said to intertwine the destinies for two people forever.|True
Entertainment: Video Games|In Counter Strike: Global Offensive, what is the code implanted onto the C4 as the Terrorists plant the bomb?|7355608
Entertainment: Video Games|Which "Perk-A-Cola" in "Call Of Duty: Zombies" was "reworked" in "Call of Duty: Black Ops II"?|Double Tap Root Beer
Entertainment: Video Games|Which Game Development company made No Man's Sky?|Hello Games
Entertainment: Video Games|In the game "Cave Story," what is the character Balrog's catchphrase?|Huzzah!
Entertainment: Video Games|Which of these Counter-Strike maps is a bomb defuse scenario?|Prodigy
Entertainment: Video Games|In Heroes of the Storm, the Cursed Hollow map gimmick requires players to kill the undead to curse the enemy team.|False
Entertainment: Video Games|In the Kingdom Heart series who provides the english voice for Master Eraqus?|Mark Hamill
Entertainment: Video Games|In "Team Fortress 2", how much health does a scout have when overhealed?|185
Entertainment: Video Games|Which unlockable character in Super Smash Bros. For Wii U and 3DS does not have to be fought to be unlocked?|Mii Fighters
Entertainment: Video Games|The Sniper's SMG in Team Fortress 2, was originally intended to be the Scout's primary weapon.|True
Entertainment: Video Games|In "Super Mario 3D World", the Double Cherry power-up originated from a developer accidentally making two characters controllable.|True
Entertainment: Video Games|What is the 4th boss in the 1997 video game "Crash Bandicoot 2: Cortex Strikes Back"?|Dr. N. Gin
Entertainment: Video Games|In Rocket League, you can play Basketball.|True
Entertainment: Video Games|Who is the main character of the game Half-Life: Opposing Force?|Adrian Shephard
Entertainment: Video Games|What was the first weapon pack for "PAYDAY 2"?|The Gage Weapon Pack #1
Entertainment: Video Games|Several characters in "Super Mario 64" blink their eyes, including Mario himself.|True
Entertainment: Video Games|Codemasters is the developer of the Gran Turismo series.|False
Entertainment: Video Games|Which character in the "Animal Crossing" series uses the phrase "zip zoom" when talking to the player?|Scoot
Entertainment: Video Games|What is the real name of "Warhead" in the Sega Genesis game "Vectorman"?|Raster
Entertainment: Video Games|Which pop singer was brought in by SEGA to produce the music for "Sonic the Hedgehog 3"?|Michael Jackson 
Entertainment: Video Games|What is the name of the 4-armed Chaos Witch from the 2016 video game "Battleborn"?|Orendi
Entertainment: Video Games|In Overwatch, how old is Reinhardt Wilhelm?|61
Entertainment: Video Games|In "Starbound", the track played by the Decorated Music Box is named "Atlas".|True
Entertainment: Video Games|In Forza Motorsport 6, which of these track-exclusive cars was NOT featured in the game, either originally with the game or added as DLC?|Aston Martin Vulcan
Entertainment: Video Games|What is the name of the creature that the main character befriends in "The Last Guardian"?|Trico
Entertainment: Video Games|League of Legends, DOTA 2, Smite and Heroes of the Storm are all part of which game genre?|Multiplayer Online Battle Arena (MOBA)
Entertainment: Video Games|Which Mario spin-off game did Waluigi make his debut?|Mario Tennis
Entertainment: Video Games|Which of these covert groups employs Sam Fisher to work as a Splinter Cell?|Third Echelon
Entertainment: Video Games|How many sets of grandmaster witcher gear are in The Witcher 3's Blood and Wine DLC?|5
Entertainment: Video Games|When was the video game "P.A.M.E.L.A." released on Steam?|March 9, 2017
Entertainment: Video Games|In Left 4 Dead, what is the name of the virus, as designated by CEDA, that causes most humans to turn into the Infected?|Green Flu
Entertainment: Video Games|The city of Rockport is featured in which of the following video games?|Need for Speed: Most Wanted (2005)
Entertainment: Video Games|In which order do you need to hit some Deku Scrubs to open the first boss door in "Ocarina of Time"?|2, 3, 1
Entertainment: Video Games|Which Final Fantasy game consisted of a female-only cast of party members?|Final Fantasy X-2
Entertainment: Video Games|In "Need for Speed III: Hot Pursuit", what is the name of the fictional car?|El Niño
Entertainment: Video Games|What ingredient is NOT used to craft a cake in Minecraft?|Bread
Entertainment: Video Games|In World of Warcraft lore, Thrall is the original wielder of "Doomhammer".|False
Entertainment: Video Games|Who was Tetris created by?|Alexey Pajitnov
Entertainment: Video Games|The original Planetside was released in North America on...|May 20, 2003
Entertainment: Video Games|TF2: The Medic will be credited for an assist if he heals a Spy that successfully saps a building.|True
Entertainment: Video Games|Which of these is NOT a playable character in "Left 4 Dead"?|Nick
Entertainment: Video Games|Which company made the Japanese RPG "Dragon Quest"?|Square Enix
Entertainment: Video Games|Which Overwatch character says the line "Heroes never die!"?|Mercy
Entertainment: Video Games|Who is the leader of Team Mystic in Pokémon Go?|Blanche
Entertainment: Video Games|In "Minecraft", gold tools are faster than diamond tools.|True
Entertainment: Video Games|Which of these songs does NOT play during the Ruins segments of the 2015 game "Undertale"?|Another Medium
Entertainment: Video Games|Which of the following characters is NOT playable in "Resident Evil 6"?|Jill Valentine
Entertainment: Video Games|Who is the main character of "Metal Gear Solid 3"?|Naked Snake
Entertainment: Video Games|Pistons were added to Minecraft in Beta 1.5.|False
Entertainment: Video Games|The Fiat Multipla is a drivable car in "Forza Horizon 3".|False
Entertainment: Video Games|In CoD: Black Ops III, what is the name of the rogue A.I. antagonist?|Corvus
Entertainment: Video Games|What military rank is the protagonist "Nomad" in "Crysis"?|First Lieutenant
Entertainment: Video Games|In the survival horror game, "Cry of Fear," what was the name of Simon's close friend/potential love interest?|Sophie
Entertainment: Video Games|The main character in the "Half-Life" franchise is named Morgan Freeman.|False
Entertainment: Video Games|What is Solid Snake's real name?|David
Entertainment: Video Games|What is the name of the currency in the "Animal Crossing" series?|Bells
Entertainment: Video Games|Who created the digital distribution platform Steam?|Valve
Entertainment: Video Games|Who is the main protagonist of "Ace Combat Zero: The Belkan War"?|Cipher
Entertainment: Video Games|Which of these characters is NOT a boss in Crash Bash?|Ripper Roo
Entertainment: Video Games|In the PAYDAY series, who is the iconic leader of the PAYDAY gang?|Dallas
Entertainment: Video Games|In which country's version of Half-Life are the HECU Marines replaced with robots?|Germany
Entertainment: Video Games|Which game did NOT get financed via Crowdfunding?|Enter the Gungeon
Entertainment: Video Games|The first "Metal Gear" game was released for the PlayStation 1.|False
Entertainment: Video Games|In the Video Game, Half-life, what type of US military force starts clearing out the Black Mesa Research Facility?|The HECU
Entertainment: Video Games|How many games in the Crash Bandicoot series were released on the original Playstation?|5
Entertainment: Video Games|Who is the protagonist in Dead Rising (2006)?|Frank West
Entertainment: Video Games|Which town was Seamus "Sledge" Cowden from "Tom Clancy's Rainbow Six Siege" born in?|John O'Groats
Entertainment: Video Games|How long was the World Record Speed Run of Valve Software's "Half-Life" that was done in 2014.|20 Minutes, 41 Seconds
Entertainment: Video Games|In the Gamecube Version of "Resident Evil" what text document is open on the monitor of the computer in the Visual Data Room?|A GDC Document
Entertainment: Video Games|Which of these is NOT the name of a rival gang in the video game Saint's Row 2?|The Zin Empire
Entertainment: Video Games|Which character, in the game "Morenatsu", has the most possible endings to their route, at a total of four different endings?|Shin Kuroi
Entertainment: Video Games|In "Call Of Duty: Zombies", "Richtofen" is in possession of two filled blood vials belonging to who?|Sal DeLuca and Finn O'Leary
Entertainment: Video Games|In vanilla Minecraft, which of the following cannot be made into a block?|Charcoal
Entertainment: Video Games|In "The Sims" series, the most members in a household you can have is 8.|True
Entertainment: Video Games|In the game series "The Legend of Zelda", what was the first 3D game?|Ocarina of Time
Entertainment: Video Games|What company develops the Rock Band series of rhythm games?|Harmonix
Entertainment: Video Games|In the PAYDAY series, where did Dallas start his criminal career?|Chicago, Illinois
Entertainment: Video Games|What ingredients are required to make a cake in Minecraft?|Milk, Sugar, Egg, and Wheat
Entertainment: Video Games|What was the character Kirby originally going to be named?|Popopo
Entertainment: Video Games|What was the first Super Mario game ever released in North America for the 3DS?|Super Mario 3D Land
Entertainment: Video Games|What snowy mob was added in Minecraft 1.10?|Polar bears
Entertainment: Video Games|"Gimmick!" is a Japanese Famicom game that uses a sound chip expansion in the cartridge. What is it called?|FME-7
Entertainment: Video Games|Who was the first jedi that Starkiller had to kill in Star Wars: The Force Unleashed?|Rahm Kota
Entertainment: Video Games|In the title of the game "Luigi's Mansion", what is the only letter to not appear with a pair of eyes in it?|s
Entertainment: Video Games|What is the protagonist's title given by the demons in DOOM (2016)?|Doom Slayer
Entertainment: Video Games|In Divinity: Original Sin II, what is the name of the skeletal origin character?|Fane
Entertainment: Video Games|Which video game earned music composer Mike Morasky the most awards for his work?|Portal 2
Entertainment: Video Games|How many zombies need to be killed to get the "Zombie Genocider" achievement in Dead Rising (2006)?|53,594
Entertainment: Video Games|In Call of Duty: Modern Warfare 2, how many consecutive kills does it require to earn the "Tactical Nuke" killstreak?|25
Entertainment: Video Games|When was Nintendo's Virtual Boy released?|1995
Entertainment: Video Games|Which of 2 Valve Games are set in the same universe?|Half-life and Portal
Entertainment: Video Games|When was the first Call of Duty title released?|October 29, 2003
Entertainment: Video Games|In Sonic the Hedgehog universe, Tails' real name is Miles Prower.|True
Entertainment: Video Games|In the game "Melty Blood Actress Again Current Code", you can enter Blood Heat mode in Half Moon style.|False
Entertainment: Video Games|Half-Life by Valve uses the GoldSrc game engine, which is a highly modified version of what engine?|Quake Engine
Entertainment: Video Games|What vehicle in PUBG has the highest top speed?|Motorcycle
Entertainment: Video Games|Which of these Pokémon cannot learn Surf?|Arbok
Entertainment: Video Games|In Grand Theft Auto: V, what wanted level does the player receive if they enter Zancudo Army Base north of Los Santos?|4
Entertainment: Video Games|In the Resident Evil series, Leon S. Kennedy is a member of STARS.|False
Entertainment: Video Games|In Night In The Woods, what is Mae Borowski mother's name?|Candy
Entertainment: Video Games|When was Minecraft first released to the public?|May 17th, 2009
Entertainment: Video Games|Who is the English voice actor for Sora from the Kingdom Hearts series?|Haley Joel Osment
Entertainment: Video Games|What was the world's first video game?|Tennis for Two
Entertainment: Video Games|Which of the following has Jennifer Taylor NOT voiced?|Sarah Kerrigan
Entertainment: Video Games|What are tiny Thwomps called in Super Mario World?|Thwimps
Entertainment: Video Games|Who is Sonic's sidekick?|Tails
Entertainment: Video Games|In the game Destiny, who succeeded Peter Dinklage in voicing the protagonist's "Ghost"?|Nolan North
Entertainment: Video Games|What is the name of the world that the MMO "RuneScape" takes place in?|Gielinor
Entertainment: Video Games|In TF2 Lore, what are the names of the Heavy's younger sisters?|Yana and Bronislava
Entertainment: Video Games|Which of these is NOT a terrorist faction in Counter-Strike (2000)?|Midwest Militia
Entertainment: Video Games|What are Sans and Papyrus named after in "Undertale"?|Fonts
Entertainment: Video Games|How many Star Spirits do you rescue in the Nintendo 64 video game "Paper Mario"?|7
Entertainment: Video Games|The shotgun appears in every numbered Resident Evil game.|True
Entertainment: Video Games|The end credits sequence in Grand Theft Auto 5 is over half an hour long.|True
Entertainment: Video Games|In "PAYDAY 2", what weapon has the highest base weapon damage on a per-shot basis?|HRL-7
Entertainment: Video Games|Which "Fallout: New Vegas" quest is NOT named after a real-life song?|They Went That-a-Way
Entertainment: Video Games|In Portal 2, the iconic character GLaDOS is turned into:|A potato
Entertainment: Video Games|In the Monster Hunter Series, it is possible to capture Elder Dragons.|False
Entertainment: Video Games|In "PUBATTLEGROUNDS" what is the name of the Military Base island?|Sosnovka
Entertainment: Video Games|What was the first interactive movie video game?|Astron Belt
Entertainment: Video Games|In Five Nights at Freddy's 1, how can you make disappear Golden Freddy?|Enable cameras
Entertainment: Video Games|In Portal, what color is the Morality Core?|Purple
Entertainment: Video Games|In the game Dark Souls, what is the name of the region you're in for the majority of the game?|Lordran
Entertainment: Video Games|Which franchise does the creature "Slowpoke" originate from?|Pokemon
Entertainment: Video Games|Lanky, Funky, and Chunky are all characters featured in which series owned by Nintendo?|Donkey Kong
Entertainment: Video Games|The names of Tom Nook's cousins in the Animal Crossing franchise are named "Timmy" and "Jimmy".|False
Entertainment: Video Games|In the Half-Life series, Gordon Freeman's signature weapon is a:|Crowbar
Entertainment: Video Games|In the Portal series, Aperture Science was founded under what name in the early 1940s?|Aperture Fixtures
Entertainment: Video Games|In what year was the game "Eliminator" released?|1998
Entertainment: Video Games|Minecraft wasn’t the original name to Minecraft.|True
Entertainment: Video Games|Who was the voice actor for Snake in Metal Gear Solid V: The Phantom Pain?|Kiefer Sutherland
Entertainment: Video Games|What is the name of "Team Fortress 2" update, in which it became Free-to-play?|Über Update
Entertainment: Video Games|How many total monsters appear in Monster Hunter Generations?|105
Entertainment: Video Games|Faust is a playable character in "Guilty Gear Xrd Revelator".|True
Entertainment: Video Games|What is the real name of the Scout in "Team Fortress 2"?|Jeremy
Entertainment: Video Games|What animal is on Link's pajamas in The Legend of Zelda: The Wind Waker?|Crawfish
Entertainment: Video Games|Tony Hawk's Pro Skater was released in 1999.|True
Entertainment: Video Games|What vault in the video game "Fallout 3" is the home of multiple clones named Gary?|Vault 108
Entertainment: Video Games|The Ace Attorney trilogy was suppose to end with "Phoenix Wright: Ace Attorney − Trials and Tribulations" as its final game.|True
Entertainment: Video Games|In Counter-Strike: Global Offensive, what's the rarity of discontinued skins called?|Contraband
Entertainment: Video Games|In the "Pikmin" series, what is the only pikmin type to possess visible ears?|Yellow
Entertainment: Video Games|The character that would eventually become Dr. Eggman was considered for the role of Sega's new flagship mascot before Sonic was.|True
Entertainment: Video Games|What is Gabe Newell's favorite class in Team Fortress 2?|Spy
Entertainment: Video Games|During pre-production of "Super Mario Bros.", Mario originally was meant to shoot bullets.|True
Entertainment: Video Games|The creator of the Touhou Project series is:|ZUN
Entertainment: Video Games|"Resident Evil 7" is the first first-person Resident Evil game.|False
Entertainment: Video Games|What is the most expensive weapon in Counter-Strike: Global Offensive?|Scar-20/G3SG1
Entertainment: Video Games|Sean Bean voices the character of "Martin Septim" in which Elder Scrolls game?|The Elder Scrolls IV: Oblivion
Entertainment: Video Games|One of the Nintendo Entertainment System voice channels supports playback of sound samples. Which one?|DMC
Entertainment: Video Games|In the Nintendo DS game 'Ghost Trick: Phantom Detective', what is the name of the hitman seen at the start of the game?|Nearsighted Jeego
Entertainment: Video Games|The game "Pocket Morty" has a Morty called "Pocket Mortys Morty"?|True
Entertainment: Video Games|What was the original release date of Grand Theft Auto V?|September 17, 2013
Entertainment: Video Games|In the game "Subnautica", a "Spadefish" will attack you.|False
Entertainment: Video Games|How old is Chloe Price in Life is Strange: Before the Storm?|16
Entertainment: Video Games|In the game "Until Dawn" Emily is the only playable character who can be killed by another playable character directly.|True
Entertainment: Video Games|In Touhou: Embodiment of Scarlet Devil, what song plays during Flandre Scarlet's boss fight?|U.N. Owen Was Her
Entertainment: Video Games|How many permanent companions are there in the base game version of Fallout: New Vegas?|8
